id,name,star rating,description,address,latitude,longitude,room option 0,room option 1,currency code,room price,tax,extra guest charge,child charge,other charges,discount,type,base rate,base rate rounded off,published price,published price rounded off,offered price,offered price rounded off,agent commission,agent mark up,service tax,tcs,tds,service charge,total gst amount,cgst amount,cgst rate,cess amount,cess rate,igst amount,igst rate,sgst amount,sgst rate,taxable amount
64906aafa3f464b55600b98b,Hotel Myriad Inn,3,"The name of the hotel is Hotel Myriad Inn. The id of the hotel is 64906aafa3f464b55600b98b. The hotel star rating is 3. The hotel address is Subhash Marg, RJ302001, India, 302001, India. Hotel Description is <b>In Jaipur (C-Scheme)</b><b>Location: </b>A stay at Hotel Myriad Inn places you in the heart of Jaipur, within a 15-minute walk of Birla Auditorium and M.I. Road.  This hotel is 2.4 mi (3.9 km) from City Palace and 2.6 mi (4.2 km) from Hawa Mahal.<b>Rooms: </b>Make yourself at home in one of the 36 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms with showers are provided. Conveniences include desks and complimentary newspapers, and housekeeping is provided daily.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Birla Auditorium - 0.8 km / 0.5 mi <br /> M.I. Road - 0.9 km / 0.6 mi <br /> Birla Planetarium - 1 km / 0.6 mi <br /> Ajmer Road - 1.2 km / 0.7 mi <br /> Sansar Chandra Road - 1.2 km / 0.8 mi <br /> Central Park - 1.7 km / 1 mi <br /> Station Road - 2 km / 1.3 mi <br /> Ram Niwas Garden - 2.1 km / 1.3 mi <br /> Raghoraji Temple - 2.2 km / 1.4 mi <br /> Sawai Mansingh Stadium - 2.5 km / 1.6 mi <br /> Museum of Indology - 2.7 km / 1.7 mi <br /> Central Museum - 2.9 km / 1.8 mi <br /> Bapu Bazaar - 2.9 km / 1.8 mi <br /> Moti Dungari Temple - 3 km / 1.9 mi <br /> Heaven-Piercing Minaret - 3.3 km / 2.1 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 12.8 km / 7.9 mi<b>Business Amenities: </b>Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. Free valet parking is available onsite.<b>Dining: </b>Take advantage of the hotel's room service (during limited hours). Buffet breakfasts are available daily from 7:00 AM to 10:30 AM for a fee. Additional Description for the hotel are Centrally located in Jaipur, near corporate houses, excellent rooms and value for money.","Subhash Marg, RJ302001, India, 302001, India",26.908873,75.80012,Deluxe Suite,Standard Room,INR,0.0,581.4,0.0,0.0,0.0,0.0,Published,4686.58,4686.58,5672.89,5672.89,5267.98,5267.98,421.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b98c,Collection O 81083 Hotel Pav,1,"The name of the hotel is Collection O 81083 Hotel Pav. The id of the hotel is 64906aafa3f464b55600b98c. The hotel star rating is 1. The hotel address is 5-6, Rampath, Shree Vihar Colony, JLN Marg, . Hotel Description is  Located in Jaipur, 3.3 km from Govind Dev Ji Temple, Collection O 81083 Hotel Pav provides air-conditioned rooms and a restaurant. The property is set 5 km from Birla Mandir Temple, Jaipur, 8 km from Sindhi Camp and 9 km from Hawa Mahal - Palace of Winds. Nahargarh Fort Palace is 10 km away and Jalmahal is 13 km from the hotel.

All units in the hotel are equipped with a TV.

A continental breakfast is available daily at Collection O 81083 Hotel Pav.

Jantar Mantar, Jaipur is 9 km from the accommodation, while City Palace is 9 km away. The nearest airport is Jaipur International Airport, 3 km from Collection O 81083 Hotel Pav.
 ","5-6, Rampath, Shree Vihar Colony, JLN Marg, ",26.847725,75.80127,,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b98d,Neetu's Home Stay,0,"The name of the hotel is Neetu's Home Stay. The id of the hotel is 64906aafa3f464b55600b98d. The hotel star rating is not known. The hotel address is 32 Indra Colony Opposite Banipark Police Station Banipark, . Hotel Description is Situated 3.8 km from Jaipur Railway Station, Neetus Home Stay features accommodation with free WiFi and free private parking.

Some accommodation includes a balcony and a seating area with flat-screen TV, as well as air conditioning.

The homestay provides a terrace.

City Palace is 4.5 km from Neetus Home Stay, while Jantar Mantar, Jaipur is 4.5 km from the property. The nearest airport is Jaipur International Airport, 18 km from the accommodation. This property will not accommodate hen, stag or similar parties.
Please inform Neetus Home Stay in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property.
Managed by a private host ","32 Indra Colony Opposite Banipark Police Station Banipark, ",26.93682,75.78654,Deluxe King Studio,Deluxe Double Studio,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b98e,Jasoda Heritage By Keshav Global Hotels,3,"The name of the hotel is Jasoda Heritage By Keshav Global Hotels. The id of the hotel is 64906aafa3f464b55600b98e. The hotel star rating is 3. The hotel address is B-5,Rochees Mansion Rochees Marg, Kaley Hanuman ji ka mandir ( Chandi ki Taksaal ), Pink City Amer Road, 302002 Jaipur, India, 302002 Jaipur, India. Hotel Description is Stay in the heritage boundary opens the pour of Royal feeling. We are completely surrounded by the heritage wall of city and providing you the complete feel of heritage by our ambience. Taste of food is also makes us different.
 Additional Description for the hotel are Stay in the heart of Pink City's heritage wall, with delicious food.","B-5,Rochees Mansion Rochees Marg, Kaley Hanuman ji ka mandir ( Chandi ki Taksaal ), Pink City Amer Road, 302002 Jaipur, India, 302002 Jaipur, India",26.9299,75.8287,Deluxe Room,Executive Room,INR,0.0,314.91,0.0,0.0,0.0,0.0,Published,2624.25,2624.25,3813.91,3813.91,2939.16,2939.16,236.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b98f,Hotel Royal Jaipur Palace,3,"The name of the hotel is Hotel Royal Jaipur Palace. The id of the hotel is 64906aafa3f464b55600b98f. The hotel star rating is 3. The hotel address is Amber Road Parasrampuri, . Hotel Description is HeadLine : Near Jal MahalLocation : With a stay at OYO 10283 Hotel Jaipur Darbar in Jaipur (Amer Fort Road), you ll be a 1-minute drive from Jal Mahal and 9 minutes from Hawa Mahal.  This hotel is 2.6 mi (4.2 km) from City Palace and 2.8 mi (4.5 km) from Johri Bazaar.Rooms : Make yourself at home in one of the 18 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs or showers and complimentary toiletries.Dining : A complimentary continental breakfast is included.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed This property accepts credit cards Only bookings from non-local guests are accepted; guests whose residence is within the same city as the property will not be allowed to check in Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the propertySpecial Instructions : This property doesn t offer after-hours check-in. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards are not accepted. Guests who are foreign nationals must present a valid passport and visa. Additional Description for the hotel are Convenient location near Jal Mahal with complimentary continental breakfast.","Amber Road Parasrampuri, ",26.94872,75.84036999999998,Double or Twin Room,,INR,0.0,1604.34,0.0,0.0,0.0,0.0,Published,8913.0,8913.0,10517.34,10517.34,10517.34,10517.34,802.1699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b990,Hotel Imperial Jaipur,4,"The name of the hotel is Hotel Imperial Jaipur. The id of the hotel is 64906aafa3f464b55600b990. The hotel star rating is 4. The hotel address is M.I. Road, . Hotel Description is HeadLine : Near M.I. RoadLocation : With a stay at OYO 606 Hotel Imperial in Jaipur, you ll be a 1-minute drive from M.I. Road and 7 minutes from Sawai Mansingh Stadium.  This hotel is 4.5 mi (7.3 km) from Jal Mahal and 1.3 mi (2.2 km) from City Palace.Rooms : Make yourself at home in one of the 36 air-conditioned guestrooms. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries.Dining : A complimentary continental breakfast is served daily from 8 AM to 10 AM.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy. Government-issued photo identification and a credit card, debit card, or cash deposit are required at check-in for incidental charges. Special requests are subject to availability upon check-in and may incur additional charges. Special requests cannot be guaranteed.  Only bookings from non-local guests are accepted. Guests whose residence is within the same city as the property will not be allowed to check in.  Please note that cultural norms and guest policies may differ by country and by property. The policies listed are provided by the property.  Additional Description for the hotel are Comfortable rooms, complimentary breakfast, near M.I. Road and City Palace.","M.I. Road, ",26.9159,75.81109999999998,Double or Twin Room,,INR,0.0,282.24,0.0,0.0,0.0,0.0,Published,2352.0,2352.0,3082.24,3082.24,2634.24,2634.24,211.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b991,Hotel Aapnni,3,"The name of the hotel is Hotel Aapnni. The id of the hotel is 64906aafa3f464b55600b991. The hotel star rating is 3. The hotel address is B 25 26 Fateh Singh Market Opp. Rajputana Sheraton Near Gopal Bari Metro Station Railway Station. Hotel Description is Set in a prime location of Jaipur, Hotel Aapnni puts everything the city has to offer just outside your doorstep. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Take advantage of the hotel''s room service, laundry service, tours. Guestrooms are fitted with all the amenities you need for a good night''s sleep, including fan, balcony/terrace, television, air conditioning, satellite/cable TV. The hotel offers various recreational opportunities. Hotel Aapnni is an excellent choice from which to explore Jaipur or to simply relax and rejuvenate. Additional Description for the hotel are Discover Jaipur's prime location and relax in Hotel Aapnni's comfort.",B 25 26 Fateh Singh Market Opp. Rajputana Sheraton Near Gopal Bari Metro Station Railway Station,26.917671,75.79094999999998,,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b992,Lostouse,0,"The name of the hotel is Lostouse. The id of the hotel is 64906aafa3f464b55600b992. The hotel star rating is not known. The hotel address is C 30 Lajpat Marg Bhagwan Das Road Behind Rajdhani Hospital C Scheme. Hotel Description is Lostouse offers free WiFi and rooms with air conditioning in Jaipur. Built in 1955, the property is within 2.9 km of Sindhi Camp and 2.9 km of City Palace. The accommodation provides a 24-hour front desk and an ATM for guests.

Guest rooms at the hostel are equipped with a seating area. All rooms include a wardrobe.

Lostouse offers a terrace. The area is popular for cycling, and bike hire and car hire are available at the accommodation.

Jantar Mantar, Jaipur is 3 km from Lostouse. The nearest airport is Jaipur International Airport, 13 km from the property. ",C 30 Lajpat Marg Bhagwan Das Road Behind Rajdhani Hospital C Scheme,26.91174,75.80710999999998,Bed in 8-Bed Mixed Dormitory Room,Bed in 4-Bed Dormitory Room,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b993,Hotel Bella Vista,3,"The name of the hotel is Hotel Bella Vista. The id of the hotel is 64906aafa3f464b55600b993. The hotel star rating is 3. The hotel address is 124, ShriVihar Colony, 4th Avenue, Jawaharlal Nehru Marg, behind Clarks Amer Hotel, Jaipur, Rajasthan 302018, 302018 Jaipur, Rajasthan. Hotel Description is Hotel Bella Vista Additional Description for the hotel are Stay at Hotel Bella Vista for clean, spacious rooms near the airport.","124, ShriVihar Colony, 4th Avenue, Jawaharlal Nehru Marg, behind Clarks Amer Hotel, Jaipur, Rajasthan 302018, 302018 Jaipur, Rajasthan",26.84573,75.79792,Deluxe Room,,INR,0.0,300.0,0.0,0.0,0.0,0.0,Published,2207.5,2207.5,2800.0,2800.0,2507.5,2507.5,292.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b994,Townhouse 828 Hotel Stay Fine,4,"The name of the hotel is Townhouse 828 Hotel Stay Fine. The id of the hotel is 64906aafa3f464b55600b994. The hotel star rating is 4. The hotel address is Plot No.5-TA-18, Buffet House, Jawahar Nagar, 302004 Jaipur, India, 302004 Jaipur, India. Hotel Description is <b>Near Birla Temple</b><b>Location: </b>With a stay at Fine Stay Hotel in Jaipur, you'll be within a 10-minute drive of Hawa Mahal and City Palace.  This hotel is 2.7 mi (4.3 km) from M.I. Road and 3.1 mi (5 km) from Bapu Bazaar.<b>Rooms: </b>Make yourself at home in one of the 15 air-conditioned rooms featuring refrigerators and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs or showers and complimentary toiletries.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Birla Temple - 2.6 km / 1.6 mi <br /> Museum of Indology - 3.1 km / 1.9 mi <br /> Sawai Mansingh Stadium - 3.3 km / 2.1 mi <br /> Central Museum - 3.5 km / 2.2 mi <br /> M.I. Road - 3.6 km / 2.2 mi <br /> Ram Niwas Gardens - 3.8 km / 2.4 mi <br /> Birla Auditorium - 4 km / 2.5 mi <br /> Bapu Bazaar - 4 km / 2.5 mi <br /> Sisodia Rani Palace and Garden - 4.1 km / 2.5 mi <br /> Johri Bazaar - 4.5 km / 2.8 mi <br /> Ganesh Temple - 4.5 km / 2.8 mi <br /> Hawa Mahal - 4.7 km / 2.9 mi <br /> Tripolia Bazar - 5.9 km / 3.7 mi <br /> Heaven-Piercing Minaret - 6 km / 3.7 mi <br /> Ajmer Road - 6.3 km / 3.9 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 9.2 km / 5.7 mi<b>Business Amenities: </b>Featured amenities include a 24-hour front desk and laundry facilities. Free self parking is available onsite.<b>Dining: </b>At Fine Stay Hotel, enjoy a satisfying meal at the restaurant. A complimentary continental breakfast is included. Additional Description for the hotel are Budget-friendly hotel near Birla Temple, with complimentary breakfast and parking.","Plot No.5-TA-18, Buffet House, Jawahar Nagar, 302004 Jaipur, India, 302004 Jaipur, India",26.8892,75.831,Classic Triple Room,Deluxe Triple Room,INR,0.0,190.35,0.0,0.0,0.0,0.0,Negotiated,1081.51,1081.51,1272.0,1272.0,1271.86,1271.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
